,ssim histrograma,ssim,uqi
0,0.00403360823309598,0.11950181466147995,0.9857876226948266
1,0.004033440783579751,0.03111607518714568,0.9725044697256986
2,0.7190723928494617,0.12909681040123022,0.9787099152742194
