,ssim histrograma,ssim,uqi
0,0.00403360823309598,0.1255625072672329,0.9906255864062302
1,0.0040334932436530465,0.042492864051573216,0.9781699280374458
2,0.8175521110414671,0.12021994124557706,0.9861131750118728
